name,categories,address,lat,lng,price,likes,photos,tips,rating,cuisine_similarity,budget_match,rating_match,like_probability
نبع التوت,ice cream shop,المملكة العربية السعودية,24.624008,46.685988,Cheap,2.0,1,0,,0.20578743939512187,1,0,0.6447559206069757
مطعم تاج المثلوثه للمأكولات السعودية,dutch restaurant,"الرياض 12746, المملكة العربية السعودية",24.624714,46.687039,Unknown,0.0,1,0,,0.0,0,0,0.16572613385048973
قصر الحلا للشوكولا والحلويات,dessert shop,المملكة العربية السعودية,24.62457857311537,46.68727380203638,Cheap,3.0,0,0,,0.31805456601993665,1,0,0.6948510936216132
النعمان فطائر التركيه,pizza place,"شارع الشيخ عبدالعزيز بن باز, الرياض 12746, المملكة العربية السعودية",24.624641,46.68708400000001,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فطائر وبيتزا,pizza place,المملكة العربية السعودية,24.624707,46.687054,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Pasalubong,filipino restaurant,المملكة العربية السعودية,24.623214513877876,46.68944361510202,Moderate,1.0,0,0,,0.0,0,0,0.16572613385048973
Salt And Pepper,south indian restaurant,"Shumesi (Shumesi), الرياض 12747, المملكة العربية السعودية",24.62308,46.68918,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
مطعم باكستاني,chaat place,"الشميسي (الرياض), الرياض 12745, المملكة العربية السعودية",24.621253,46.703133,Unknown,1.0,4,0,,0.0,0,0,0.16572613385048973
Burger King - Al Salam Park,burger joint,"Salam Park, Salam St, Salam, الرياض 12651, المملكة العربية السعودية",24.620673,46.708933,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Starbucks,coffee shop,"الرياض 12651, المملكة العربية السعودية",24.62169,46.709281,Cheap,0.0,2,0,8.3,1.0,1,1,0.9641336273406055
AlTaif Resturant فوال الطائف,falafel restaurant,"شارع المحكمة الكبرى, Riyadh, المملكة العربية السعودية",24.62429,46.714607,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
أبو غالي مطعمه فوق ٣٠ سنه بالرياض متخصص للكباب,kebab restaurant,"Ksa, المملكة العربية السعودية",24.62348,46.720711,Unknown,10.0,15,2,7.5,0.0,0,1,0.3715589095019695
كباب ابوغالي,persian restaurant,"الرياض 12652, المملكة العربية السعودية",24.623651,46.720829,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
مطعم الشرباتي - غبيرة,mediterranean restaurant,"شارع غبيرة, الرياض, المملكة العربية السعودية",24.61991971319973,46.7294888298628,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Tyseer,bbq joint,المملكة العربية السعودية,24.62046892329193,46.73357254074249,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
"بوفية الفارس ""ابو عبده""",breakfast spot,المملكة العربية السعودية,24.620759691237755,46.73495116332332,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
بوفيه عدن,restaurant,المملكة العربية السعودية,24.622484,46.738998,Moderate,3.0,4,2,,0.0,0,0,0.16572613385048973
مطعم مذاق الرومانسية,jewish restaurant,المملكة العربية السعودية,24.620511,46.745118,Unknown,0.0,2,0,,0.0,0,0,0.16572613385048973
فوال الطائف,restaurant,المملكة العربية السعودية,24.622898604934026,46.74466607833836,Moderate,31.0,14,2,7.9,0.0,0,1,0.3715589095019695
مطاعم ومطابخ نجد,middle eastern restaurant,المملكة العربية السعودية,24.62287257013726,46.74522120559205,Moderate,15.0,6,5,7.6,0.0,0,1,0.3715589095019695
بن مرضاح للمندي والمظبي,asian restaurant,المملكة العربية السعودية,24.62422,46.746087,Moderate,3.0,0,0,,0.0,0,0,0.16572613385048973
المطبخ السعودي,restaurant,"Al Mansoura (Al Kharj Rd.), الرياض, المملكة العربية السعودية",24.61992630094457,46.75045779435639,Moderate,7.0,3,1,6.4,0.0,0,0,0.16572613385048973
مطعم سمرقندي,middle eastern restaurant,"طريق الخرج, المملكة العربية السعودية",24.62420734274359,46.74195817345576,Moderate,21.0,8,7,6.7,0.0,0,0,0.16572613385048973
Baskin Robbins (باسكن روبنز),ice cream shop,المملكة العربية السعودية,24.62025378079024,46.749770447882966,Cheap,19.0,9,1,7.8,0.20578743939512187,1,1,0.8437971912834408
مطعم المراسيم البخاري,middle eastern restaurant,"طريق الخرج القديم (Riyadh), المملكة العربية السعودية",24.620164247715675,46.75009962191061,Moderate,5.0,3,3,7.0,0.0,0,1,0.3715589095019695
Kabab House (بيت الكباب),middle eastern restaurant,المملكة العربية السعودية,24.62083425626553,46.74894727169215,Moderate,10.0,3,4,7.5,0.0,0,1,0.3715589095019695
Broasted Almokhtar (بروستد المختار),fried chicken joint,"طريق الخرج, الرياض, المملكة العربية السعودية",24.62007670564521,46.75009114606754,Cheap,17.0,4,4,6.8,0.0,1,0,0.5449488073458703
ماما رهف بيترا - Pizza,pizza place,"Abdul Rahman Road, الرياض, المملكة العربية السعودية",24.620535,46.745557,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
بيتزاهت حي المنصورة - Pizza Hut,pizza place,المملكة العربية السعودية,24.62048,46.749338,Cheap,5.0,3,0,6.2,0.0,1,0,0.5449488073458703
حلويات جرير (القباني),dessert shop,"طريق الخرج - حي المنصورة, الرياض, المملكة العربية السعودية",24.620437,46.749561,Cheap,1.0,1,0,,0.31805456601993665,1,0,0.6948510936216132
مركز عصيرات القرني,juice bar,"طريق الخرج حي المنصورة, الرياض, المملكة العربية السعودية",24.62057,46.749007,Cheap,0.0,3,0,,0.0,1,0,0.5449488073458703
saudi restaurent,middle eastern restaurant,المملكة العربية السعودية,24.62005109576211,46.75009962191062,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
أصول الطبخ,comfort food restaurant,"الرياض 12873, المملكة العربية السعودية",24.624569,46.74626,Unknown,9.0,0,1,7.5,0.0,0,1,0.3715589095019695
Pizza Hut,pizza place,"Al Kharj Rd, Al Mansourah, الرياض, المملكة العربية السعودية",24.620359,46.749062,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فيتامين Vitamin Natural,juice bar,المملكة العربية السعودية,24.61988811049825,46.7485580089409,Cheap,12.0,6,3,7.2,0.0,1,1,0.7809091203153626
شاورما وفلافل الريف,cafeteria,المملكة العربية السعودية,24.620611,46.749752,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
Falmouzah Hijazee Cuisine (الفرموزه للأكلات الحجازيه),middle eastern restaurant,المملكة العربية السعودية,24.62063026428223,46.7491455078125,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
عراب | ARAB شاورما,burger joint,المملكة العربية السعودية,24.621,46.749087,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
بيتزا الأسرة,pizza place,المملكة العربية السعودية,24.62071700000001,46.748589,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
مطبخ ومطعم ريف الوديان,restaurant,"الرياض - طريق الخرج, المملكة العربية السعودية",24.62218025249771,46.74569816439064,Moderate,0.0,0,2,,0.0,0,0,0.16572613385048973
Al Rabea Restaurant مطعم الربع,turkish restaurant,"Al Mansourah Area  P.o.Box 345591 (Al Kharj Road), الرياض, المملكة العربية السعودية",24.62000108676664,46.750145533814994,Moderate,16.0,24,4,7.9,0.0,0,1,0.3715589095019695
مطبخ حي المنصورة,restaurant,"حي المنصورة (شارع المأمون), الرياض, المملكة العربية السعودية",24.620321,46.754764,Moderate,10.0,2,2,8.4,0.0,0,1,0.3715589095019695
دجاج كنتاكي | KFC,fried chicken joint,"Mansoura District (Kharj Road), Riyadh +966, المملكة العربية السعودية",24.62092015439528,46.75360406261141,Cheap,4.0,1,0,,0.0,1,0,0.5449488073458703
بوفية الخالدية,fast food restaurant,المملكة العربية السعودية,24.62143,46.75937,Cheap,1.0,2,1,,0.0,1,0,0.5449488073458703
Lays,snack place,المملكة العربية السعودية,24.623808,46.753264,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
مخبز المغرف,bakery,المملكة العربية السعودية,24.624322975246866,46.762630777005775,Cheap,3.0,1,2,,0.0,1,0,0.5449488073458703
مطعم المنصورة للمظبي,middle eastern restaurant,المملكة العربية السعودية,24.62040349638063,46.75480847541109,Moderate,20.0,3,6,8.5,0.0,0,1,0.3715589095019695
بوفيه الفردوس,fast food restaurant,المملكة العربية السعودية,24.62463,46.761362,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
Ya Mal Alsham,middle eastern restaurant,المملكة العربية السعودية,24.624960600195127,46.76117108839318,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
تسالي العروبي,fast food restaurant,"Mansura District Area (Moh. Bin Shuail St.), Riyadh, المملكة العربية السعودية",24.621790060018768,46.75942329700752,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
Java Cafe,coffee shop,"Exite 11, الرياض, المملكة العربية السعودية",24.624966186497968,46.77320888205717,Cheap,2.0,4,0,,1.0,1,0,0.9003158999383325
بروستد لذيذ Tasty Broast,fried chicken joint,المملكة العربية السعودية,24.6249,46.802253,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
ماكدونالدز,burger joint,"الرياض 13755, المملكة العربية السعودية",24.625842,46.518703,Cheap,4.0,3,2,,0.0,1,0,0.5449488073458703
البوفيه اللي عندها تشباتي,restaurant,"الرياض 13787, المملكة العربية السعودية",24.626924,46.520595,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
ديوانية الزعفرانة,coffee shop,"الرياض 13755, المملكة العربية السعودية",24.629785,46.524495,Cheap,0.0,0,0,,1.0,1,0,0.9003158999383325
فوال ضواحي الطائف,breakfast spot,"الرياض 13784, المملكة العربية السعودية",24.629083,46.535491,Cheap,5.0,5,1,,0.0,1,0,0.5449488073458703
Pizza Hut,pizza place,"Yanbu St, Dhahrat Laban, الرياض, المملكة العربية السعودية",24.629292,46.536927,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
دجاج تكساس Texas Chicken,american restaurant,"Laban, الرياض, المملكة العربية السعودية",24.62860188443151,46.5356585491743,Moderate,2.0,0,2,,0.0,0,0,0.16572613385048973
Richony Cafè (قهوة ريتشوني),café,"Tabuk St (Laban District M), الرياض, المملكة العربية السعودية",24.6293277352174,46.53912762223134,Cheap,38.0,22,8,8.2,0.0,1,1,0.7809091203153626
FRIENDS'COFFEE (فريندز كافيه),café,المملكة العربية السعودية,24.626068571118346,46.54321622340822,Cheap,22.0,40,6,7.6,0.0,1,1,0.7809091203153626
Izmir Kahuecisi,coffee shop  breakfast spot,"Tabuk Street, الرياض 13784, المملكة العربية السعودية",24.628459944557004,46.53962558785079,Cheap,10.0,27,4,7.5,0.5311230047352207,1,1,0.912462815159207
Friends Cafe,coffee shop,المملكة العربية السعودية,24.626072,46.5432,Cheap,8.0,14,1,7.2,1.0,1,1,0.9641336273406055
قمم طليطلة,middle eastern restaurant,"7279 Hail Street, الرياض 13784, المملكة العربية السعودية",24.627502,46.542684,Moderate,0.0,3,0,,0.0,0,0,0.16572613385048973
القحطاني البخاري,afghan restaurant,"الرياض 13784, المملكة العربية السعودية",24.627727,46.54524,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
منتو الحجاز وادي لبن,asian restaurant,المملكة العربية السعودية,24.628032,46.546464,Moderate,6.0,4,0,6.9,0.0,0,0,0.16572613385048973
كرك جدي Karak Jadi,café,"حي لبن (شارع عسير), الرياض, المملكة العربية السعودية",24.62799835037993,46.546577430219145,Cheap,12.0,6,7,7.4,0.0,1,1,0.7809091203153626
كوب فيتامين,american restaurant,المملكة العربية السعودية,24.62866868218603,46.5463815202554,Moderate,2.0,6,1,,0.0,0,0,0.16572613385048973
Subway (صب واي),sandwich place,"Al Shafa St, الرياض, المملكة العربية السعودية",24.62702638074616,46.5570536537101,Cheap,167.0,21,10,8.7,0.0,1,1,0.7809091203153626
حلويات جرير,dessert shop,المملكة العربية السعودية,24.626287,46.554714,Cheap,10.0,3,0,8.2,0.31805456601993665,1,1,0.8714216955993914
فيليز للحلويات,cupcake shop,"الرياض 13781, المملكة العربية السعودية",24.624844,46.553921,Moderate,11.0,24,2,7.8,0.21868918323182687,0,1,0.47909153710608077
ديوانية الفيصلية,café,"Laban (Najran Street), الرياض 13784, المملكة العربية السعودية",24.629958,46.553056,Cheap,0.0,5,0,,0.0,1,0,0.5449488073458703
Abu Ghassan,restaurant  lebanese restaurant,"7204 Najran, Dhahrat Laban Riyadh, الرياض 13784, المملكة العربية السعودية",24.626776,46.55528,Moderate,36.0,29,18,8.6,0.0,0,1,0.3715589095019695
Coffee Night,coffee shop  café,"Najran St (Al-Shifa St), الرياض 13784, المملكة العربية السعودية",24.626565,46.55543400000001,Cheap,0.0,10,0,,0.7793832838301591,1,0,0.8525814338417477
فوال النخيل السوداني,restaurant,"Najran Street, الرياض 13781, المملكة العربية السعودية",24.625797,46.556754,Moderate,2.0,6,0,,0.0,0,0,0.16572613385048973
الذهبي,middle eastern restaurant,المملكة العربية السعودية,24.626903274681705,46.55600594792382,Moderate,2.0,1,1,,0.0,0,0,0.16572613385048973
تورتا اند مور,dessert shop,"شارع نجران, الرياض, المملكة العربية السعودية",24.625825623219644,46.55678629875183,Cheap,2.0,1,0,,0.31805456601993665,1,0,0.6948510936216132
فرن الضيعة,bakery  middle eastern restaurant,"الرياض 13782, المملكة العربية السعودية",24.62710710149588,46.557223184477,Cheap,16.0,10,9,7.8,0.0,1,1,0.7809091203153626
